faculty_id,college_id,name,gender,designation,qualification,experience_years,department,salary,publications,patents,research_projects,joining_year,employment_type
FAC00228,COL0041,Dr. Sangita Naik,Female,Professor,PhD,25,Physics,1876000,22,4,8,2001,Permanent
FAC00229,COL0041,Vaishali Thorat,Female,Assistant Professor,BE,3,Computer Science,631000,0,0,0,2023,Permanent
FAC00230,COL0042,Shobha Reddy,Female,Assistant Professor,ME,7,Business Analytics,724000,1,0,0,2019,Permanent
FAC00231,COL0042,Chandrakant Marathe,Male,Assistant Professor,ME,5,Finance,775000,1,1,0,2021,Permanent
FAC00232,COL0043,Dr. Anita Sant,Female,Professor,PhD,18,Civil Engineering,1289000,11,0,4,2008,Permanent
FAC00233,COL0043,Sachin Ansari,Male,Assistant Professor,MTech,6,Mechanical Engineering,462000,1,0,0,2020,Permanent
FAC00234,COL0043,Sushma Pawar,Female,Assistant Professor,MTech,5,Computer Engineering,414000,1,1,0,2021,Permanent
FAC00235,COL0043,Pravin Gupta,Male,Assistant Professor,ME,10,Mechanical Engineering,488000,1,1,1,2016,Permanent
FAC00236,COL0043,Jyoti Ansari,Female,Assistant Professor,MTech,6,Electrical Engineering,478000,0,1,1,2020,Permanent
FAC00237,COL0044,Dr. Ujjwala Bhoir,Female,Professor,PhD,36,Economics,1553000,18,2,6,1990,Permanent
FAC00238,COL0044,Dr. Meena Kadam,Female,HOD,PhD,13,Marathi,1397000,6,0,2,2013,Permanent
FAC00239,COL0044,Girish Bhoir,Male,Assistant Professor,MTech,2,Computer Science,431000,1,3,0,2024,Permanent
FAC00240,COL0044,Pramod Mane,Male,Associate Professor,ME,11,English,770000,1,0,1,2015,Permanent
FAC00241,COL0044,Shabana Salunkhe,Female,Assistant Professor,ME,10,Marathi,485000,0,0,0,2016,Permanent
FAC00242,COL0044,Vasanti Chavan,Female,Associate Professor,ME,19,Commerce,830000,3,0,2,2007,Permanent
FAC00243,COL0044,Dr. Madhuri Verma,Female,Assistant Professor,PhD,4,Chemistry,438000,1,2,1,2022,Contractual
FAC00244,COL0044,Dr. Sushma Sawant,Female,Assistant Professor,PhD,6,Computer Science,456000,2,2,3,2020,Contractual
FAC00245,COL0044,Dilip Nikam,Male,Assistant Professor,ME,3,Commerce,468000,0,1,0,2023,Contractual
FAC00246,COL0045,Dr. Shivaji Khan,Male,Professor,PhD,36,Constitutional Law,1998000,24,1,7,1990,Permanent
FAC00247,COL0045,Dr. Nanda Sant,Female,Assistant Professor,PhD,7,Constitutional Law,779000,5,1,2,2019,Permanent
FAC00248,COL0046,Prakash Ansari,Male,Assistant Professor,ME,9,English,480000,1,1,1,2017,Contractual
FAC00249,COL0046,Dr. Vijay Mane,Male,Professor,PhD,30,Mathematics,1420000,8,3,7,1996,Permanent
FAC00250,COL0046,Deepak Reddy,Male,Assistant Professor,BE,2,Chemistry,384000,0,0,0,2024,Contractual
FAC00251,COL0046,Sharad Mane,Male,Assistant Professor,MTech,3,English,436000,2,2,0,2023,Contractual
FAC00252,COL0046,Dr. Deepa Gupta,Female,Associate Professor,PhD,12,Computer Science,811000,3,3,4,2014,Visiting
FAC00253,COL0046,Dr. Vinod Patil,Male,Professor,PhD,22,Marathi,1377000,10,2,6,2004,Permanent
FAC00254,COL0047,Dr. Manoj Karve,Male,Associate Professor,PhD,15,Commerce,860000,2,1,5,2011,Permanent
FAC00255,COL0047,Vandana Sayyed,Female,Assistant Professor,ME,5,Physics,445000,0,0,2,2021,Contractual
FAC00256,COL0048,Madhuri Tiwari,Female,Assistant Professor,ME,1,Mechanical Engineering,443000,0,2,0,2025,Permanent
FAC00257,COL0048,Dr. Ganesh Mahajan,Male,Assistant Professor,PhD,7,Electrical Engineering,476000,1,1,3,2019,Permanent
FAC00258,COL0048,Dr. Ayesha Khan Mane,Female,HOD,PhD,16,Computer Engineering,1425000,12,3,3,2010,Permanent
FAC00259,COL0048,Prakash Bhagat,Male,Associate Professor,MTech,16,Civil Engineering,817000,3,0,2,2010,Contractual
FAC00260,COL0048,Rajendra Singh,Male,Assistant Professor,ME,5,Information Technology,431000,0,1,1,2021,Permanent
FAC00261,COL0049,Dr. Deepa Mane,Female,Associate Professor,PhD,16,Electronics & Telecommunication,884000,2,2,3,2010,Visiting
FAC00262,COL0049,Dr. Nirmala Singh,Female,Associate Professor,PhD,16,Electrical Engineering,888000,9,0,3,2010,Permanent
FAC00263,COL0049,Hemant Kulkarni,Male,Assistant Professor,MTech,6,Electrical Engineering,495000,1,0,1,2020,Permanent
FAC00264,COL0049,Dr. Ashok Sawant,Male,Assistant Professor,PhD,3,Information Technology,432000,2,1,1,2023,Permanent
FAC00265,COL0049,Sanjay Singh,Male,Professor,MTech,16,Electrical Engineering,1205000,3,1,3,2010,Permanent
FAC00266,COL0049,Sangita Bhoir,Female,Associate Professor,BE,11,Civil Engineering,692000,1,0,1,2015,Contractual
FAC00267,COL0049,Narendra Jadhav,Male,Assistant Professor,BE,9,Mechanical Engineering,468000,0,0,1,2017,Visiting
FAC00268,COL0049,Dr. Snehal Jadhav,Female,Associate Professor,PhD,10,Computer Engineering,812000,3,0,4,2016,Permanent
FAC00269,COL0049,Vishwas Pathan,Male,Assistant Professor,MTech,4,Mechanical Engineering,472000,1,0,1,2022,Permanent
FAC00270,COL0049,Sachin Rane,Male,Associate Professor,ME,10,Civil Engineering,750000,2,0,2,2016,Contractual
FAC00271,COL0050,Vinod Sharma,Male,Assistant Professor,BE,4,Chemistry,433000,0,1,0,2022,Permanent
FAC00272,COL0050,Dr. Pushpa Jadhav,Female,Assistant Professor,PhD,1,Computer Science,465000,1,2,2,2025,Permanent
FAC00273,COL0050,Ramesh Tiwari,Male,Assistant Professor,BE,4,Computer Science,399000,0,1,0,2022,Permanent
FAC00274,COL0050,Vasanti Yadav,Female,Associate Professor,MTech,12,Physics,752000,2,1,1,2014,Permanent
FAC00275,COL0050,Pushpa Kadam,Female,Assistant Professor,ME,4,Mathematics,458000,0,0,0,2022,Contractual
FAC00276,COL0050,Dr. Shobha Dixit,Female,Professor,PhD,20,Economics,1339000,5,2,7,2006,Permanent
FAC00277,COL0050,Sangita Patil,Female,Assistant Professor,BE,10,Chemistry,422000,0,0,1,2016,Permanent
FAC00278,COL0050,Manisha Deshmukh,Female,Associate Professor,MTech,19,Economics,778000,1,0,0,2007,Permanent
FAC00279,COL0051,Dr. Vandana Sant,Female,Assistant Professor,PhD,5,Marathi,825000,1,0,1,2021,Visiting
FAC00280,COL0051,Vishwas Naik,Male,Assistant Professor,MTech,10,Mathematics,791000,2,1,1,2016,Permanent
FAC00281,COL0051,Archana Gupta,Female,Assistant Professor,ME,10,Physics,747000,2,0,1,2016,Permanent
FAC00282,COL0051,Mohammed Iqbal Kadam,Male,Assistant Professor,MTech,6,English,752000,0,0,1,2020,Permanent
FAC00283,COL0051,Anand Shinde,Male,Associate Professor,BE,16,Marathi,1170000,1,0,0,2010,Contractual
FAC00284,COL0051,Dilip Sharma,Male,Assistant Professor,MTech,6,Commerce,758000,1,1,0,2020,Permanent
FAC00285,COL0051,Hemant Chougule,Male,HOD,ME,12,Mathematics,1801000,13,3,2,2014,Permanent
FAC00286,COL0051,Dr. Anita Rao,Female,Professor,PhD,34,Mathematics,2125000,24,3,5,1992,Permanent
FAC00287,COL0051,Dr. Indira Reddy,Female,Professor,PhD,19,Computer Science,1898000,6,2,5,2007,Permanent
FAC00288,COL0051,Dr. Prof. Bhalchandra Yadav,Male,Assistant Professor,PhD,5,Chemistry,785000,1,4,1,2021,Permanent
FAC00289,COL0052,Shabana Pawar,Female,Associate Professor,ME,9,Pharmacology,1138000,2,1,2,2017,Permanent
FAC00290,COL0052,Pravin Thorat,Male,Assistant Professor,BE,8,Pharmacognosy,705000,0,0,0,2018,Permanent
FAC00291,COL0053,Hemant Deshmukh,Male,Professor,MTech,18,Finance,1179000,1,1,2,2008,Permanent
FAC00292,COL0053,Madhuri Sayyed,Female,Assistant Professor,ME,5,Marketing,411000,0,2,0,2021,Permanent
FAC00293,COL0054,Vidya Reddy,Female,Professor,MTech,29,Community Health Nursing,1308000,4,0,2,1997,Permanent
FAC00294,COL0054,Umesh Shinde,Male,Assistant Professor,MTech,10,Child Health Nursing,481000,0,0,1,2016,Permanent
FAC00295,COL0055,Dr. Ganesh Sant,Male,HOD,PhD,16,Pharmaceutics,1434000,17,3,1,2010,Permanent
FAC00296,COL0055,Smita Pawar,Female,Assistant Professor,ME,6,Pharmaceutics,483000,0,1,0,2020,Contractual
FAC00297,COL0056,Dr. Nanda Naik,Female,Associate Professor,PhD,14,Electrical Engineering,1222000,8,2,4,2012,Contractual
FAC00298,COL0056,Fatima Sheikh Singh,Female,Associate Professor,MTech,8,Civil Engineering,1092000,4,1,2,2018,Visiting
FAC00299,COL0056,Mohammed Iqbal Gupta,Male,Assistant Professor,MTech,7,Electrical Engineering,724000,1,1,1,2019,Contractual
FAC00300,COL0056,Ayesha Khan Gupta,Female,Assistant Professor,BE,7,Civil Engineering,626000,0,0,1,2019,Permanent
FAC00301,COL0057,Mohammed Iqbal Sharma,Male,Associate Professor,ME,19,Mechanical Engineering,1224000,4,0,2,2007,Permanent
FAC00302,COL0057,Kailash Dixit,Male,Assistant Professor,BE,9,Electrical Engineering,703000,0,0,0,2017,Permanent
FAC00303,COL0057,Pratibha Pathan,Female,Associate Professor,MTech,11,Information Technology,1108000,5,2,2,2015,Contractual
FAC00304,COL0057,Suresh Gupta,Male,Assistant Professor,MTech,2,Civil Engineering,661000,0,0,0,2024,Permanent
FAC00305,COL0057,Dilip Jadhav,Male,Assistant Professor,ME,1,Mechanical Engineering,686000,1,1,0,2025,Permanent
FAC00306,COL0057,Madhuri Kelkar,Female,Assistant Professor,MTech,6,Civil Engineering,669000,0,1,0,2020,Permanent
FAC00307,COL0057,Pravin Gupta,Male,Assistant Professor,ME,7,Mechanical Engineering,737000,0,1,0,2019,Permanent
FAC00308,COL0058,Namdeo Patil,Male,Assistant Professor,BE,5,Criminal Law,413000,0,1,0,2021,Visiting
FAC00309,COL0058,Dr. Fatima Sheikh Nikam,Female,Assistant Professor,PhD,10,Constitutional Law,528000,2,1,2,2016,Permanent
FAC00310,COL0059,Dr. Ujjwala Pawar,Female,Professor,PhD,15,Anatomy,1657000,3,4,7,2011,Permanent
FAC00311,COL0059,Vasanti More,Female,Assistant Professor,ME,1,Pediatrics,655000,0,1,1,2025,Permanent
FAC00312,COL0059,Sudhir Tiwari,Male,Assistant Professor,MTech,4,Surgery,615000,0,0,1,2022,Permanent
FAC00313,COL0060,Sunita Sayyed,Female,Associate Professor,ME,19,Business Administration,1195000,2,0,2,2007,Permanent
FAC00314,COL0060,Santosh Patil,Male,Assistant Professor,ME,5,Business Administration,683000,2,1,2,2021,Visiting
FAC00315,COL0060,Rekha Kadam,Female,Assistant Professor,ME,8,Accountancy,688000,1,1,0,2018,Permanent
FAC00316,COL0060,Sudhir Tiwari,Male,Assistant Professor,ME,4,Banking & Finance,657000,0,0,1,2022,Permanent
FAC00317,COL0061,Sudhir Thorat,Male,Assistant Professor,ME,2,Economics,757000,1,0,1,2024,Contractual
FAC00318,COL0061,Sunita Deshmukh,Female,Assistant Professor,ME,4,Sociology,774000,2,1,2,2022,Permanent
FAC00319,COL0061,Dr. Deepak Pawar,Male,Assistant Professor,PhD,1,Sociology,784000,2,0,2,2025,Permanent
FAC00320,COL0062,Dr. Madhav Chavan,Male,Associate Professor,PhD,10,Computer Science,1241000,2,1,2,2016,Permanent
FAC00321,COL0062,Sushma Nikam,Female,Assistant Professor,BE,5,Commerce,683000,1,0,1,2021,Permanent
FAC00322,COL0062,Dr. Mahesh More,Male,Associate Professor,PhD,9,English,1265000,5,0,3,2017,Visiting
FAC00323,COL0062,Madhuri Sayyed,Female,Associate Professor,BE,11,Chemistry,1112000,0,0,0,2015,Permanent
FAC00324,COL0062,Sangita Mishra,Female,Associate Professor,MTech,15,Chemistry,1184000,6,2,1,2011,Permanent
FAC00325,COL0062,Ravindra Kelkar,Male,Assistant Professor,BE,2,Computer Science,696000,0,0,0,2024,Visiting
FAC00326,COL0062,Dr. Jyoti Pathan,Female,Associate Professor,PhD,9,Mathematics,1254000,4,1,1,2017,Contractual
FAC00327,COL0062,Rupali Shinde,Female,HOD,ME,30,Commerce,2015000,5,0,2,1996,Permanent
FAC00328,COL0062,Dr. Kailash Patil,Male,Associate Professor,PhD,17,Commerce,1305000,8,0,3,2009,Contractual
FAC00329,COL0062,Sunil Bhoir,Male,Assistant Professor,MTech,2,Economics,754000,0,1,0,2024,Permanent
FAC00330,COL0062,Dr. Rekha Dixit,Female,Associate Professor,PhD,20,Commerce,1316000,14,0,4,2006,Permanent
FAC00331,COL0062,Pushpa Sharma,Female,Assistant Professor,ME,4,English,773000,2,0,0,2022,Permanent
FAC00332,COL0062,Umesh Karve,Male,Assistant Professor,MTech,8,Economics,779000,2,1,1,2018,Permanent
FAC00333,COL0062,Smita Bhagat,Female,Assistant Professor,MTech,7,Economics,746000,2,0,0,2019,Visiting
FAC00334,COL0063,Dr. Ganesh Joshi,Male,Professor,PhD,36,Soil Science,2133000,15,0,7,1990,Permanent
FAC00335,COL0063,Chandrakant Kelkar,Male,Assistant Professor,MTech,1,Horticulture,749000,1,1,0,2025,Permanent
FAC00336,COL0064,Yogesh Phadke,Male,Assistant Professor,MTech,5,Marketing,722000,1,0,3,2021,Permanent
FAC00337,COL0064,Prakash Sayyed,Male,Assistant Professor,BE,7,Business Analytics,687000,0,0,1,2019,Permanent
FAC00338,COL0065,Suresh Yadav,Male,Assistant Professor,MTech,3,Civil Engineering,451000,1,0,0,2023,Permanent
FAC00339,COL0065,Meena Bhosale,Female,Assistant Professor,ME,5,Civil Engineering,419000,0,0,0,2021,Visiting
FAC00340,COL0065,Dr. Vandana Rane,Female,Associate Professor,PhD,11,Information Technology,798000,5,3,3,2015,Contractual
FAC00341,COL0065,Anil Shaikh,Male,Assistant Professor,ME,3,Electrical Engineering,464000,0,0,1,2023,Contractual
FAC00342,COL0066,Nasreen Pawar,Female,Assistant Professor,MTech,10,Computer Science,444000,1,2,0,2016,Permanent
FAC00343,COL0066,Vijay Sharma,Male,Assistant Professor,MTech,8,Chemistry,494000,0,0,1,2018,Contractual
FAC00344,COL0066,Anita Salunkhe,Female,Assistant Professor,MTech,1,Chemistry,432000,1,1,1,2025,Contractual
FAC00345,COL0067,Anita Pathan,Female,Assistant Professor,ME,3,Computer Science,469000,1,1,0,2023,Visiting
FAC00346,COL0067,Shaikh Farooq Naik,Male,Assistant Professor,MTech,1,Physics,425000,1,1,2,2025,Permanent
FAC00347,COL0067,Sunita Mane,Female,Assistant Professor,ME,1,Commerce,424000,0,2,0,2025,Permanent
FAC00348,COL0067,Fatima Sheikh Khan,Female,Assistant Professor,MTech,1,Mathematics,443000,1,0,0,2025,Visiting
FAC00349,COL0067,Shivaji Shinde,Male,Assistant Professor,ME,9,Mathematics,497000,0,2,1,2017,Contractual
FAC00350,COL0067,Dr. Kalpana Thorat,Female,HOD,PhD,21,Marathi,1498000,13,1,6,2005,Permanent
FAC00351,COL0067,Shivaji Wagh,Male,Professor,ME,21,Chemistry,1251000,2,2,0,2005,Permanent
FAC00352,COL0067,Dr. Sudhir Kale,Male,Assistant Professor,PhD,7,Economics,466000,1,0,4,2019,Permanent
FAC00353,COL0067,Rekha Shaikh,Female,Assistant Professor,ME,5,Economics,483000,0,1,0,2021,Visiting
FAC00354,COL0067,Vivek Singh,Male,Assistant Professor,ME,5,English,411000,1,0,1,2021,Contractual
FAC00355,COL0068,Narendra Sawant,Male,Assistant Professor,MTech,1,Accountancy,662000,0,2,2,2025,Permanent
FAC00356,COL0068,Rajendra Thorat,Male,Assistant Professor,ME,5,Business Administration,686000,2,1,0,2021,Permanent
FAC00357,COL0068,Suresh Pathan,Male,Assistant Professor,MTech,6,Economics,701000,3,0,1,2020,Permanent
FAC00358,COL0068,Dr. Umesh Chavan,Male,Associate Professor,PhD,9,Accountancy,1170000,5,2,4,2017,Permanent
FAC00359,COL0068,Kalpana Sawant,Female,Assistant Professor,ME,1,Banking & Finance,707000,0,0,1,2025,Permanent
FAC00360,COL0068,Prof. Bhalchandra Deshmukh,Male,Assistant Professor,ME,6,Economics,668000,1,0,1,2020,Permanent
FAC00361,COL0068,Vandana Rane,Female,Assistant Professor,MTech,9,Accountancy,704000,1,1,2,2017,Contractual
FAC00362,COL0068,Anita More,Female,Assistant Professor,ME,1,Banking & Finance,645000,0,1,0,2025,Permanent
FAC00363,COL0069,Dr. Sarika Naik,Female,Professor,PhD,25,Business Administration,1860000,18,3,6,2001,Permanent
FAC00364,COL0069,Dr. Dilip Kale,Male,Assistant Professor,PhD,5,Accountancy,774000,0,1,2,2021,Permanent
FAC00365,COL0070,Anil Naik,Male,Associate Professor,MTech,8,Computer Engineering,712000,1,1,1,2018,Permanent
FAC00366,COL0070,Vasant Rane,Male,Assistant Professor,BE,4,Computer Engineering,443000,0,0,0,2022,Visiting
FAC00367,COL0071,Dr. Rajesh Shinde,Male,Assistant Professor,PhD,3,Computer Science,696000,3,5,3,2023,Contractual
FAC00368,COL0071,Dr. Imran Ali Marathe,Male,Professor,PhD,30,Physics,1873000,26,2,9,1996,Permanent
FAC00369,COL0071,Kavita Deshmukh,Female,Professor,MTech,25,Computer Science,1633000,8,3,3,2001,Permanent
FAC00370,COL0071,Dr. Ravindra Gupta,Male,Associate Professor,PhD,9,Commerce,1082000,3,2,4,2017,Visiting
FAC00371,COL0071,Vasanti Kulkarni,Female,Assistant Professor,BE,4,Marathi,594000,0,0,0,2022,Contractual
FAC00372,COL0072,Sachin Jadhav,Male,Assistant Professor,MTech,3,Economics,412000,0,1,1,2023,Permanent
FAC00373,COL0072,Smita Sayyed,Female,Assistant Professor,BE,7,Economics,416000,0,0,1,2019,Permanent
FAC00374,COL0072,Vasant Mahajan,Male,Associate Professor,BE,7,Accountancy,672000,0,1,0,2019,Permanent
FAC00375,COL0072,Dr. Snehal Singh,Female,Assistant Professor,PhD,1,Business Administration,497000,1,1,3,2025,Contractual
FAC00376,COL0072,Kalpana Gaikwad,Female,Assistant Professor,MTech,2,Economics,403000,1,1,2,2024,Contractual
FAC00377,COL0072,Varsha Kale,Female,Assistant Professor,ME,7,Banking & Finance,459000,0,0,1,2019,Permanent
FAC00378,COL0072,Dr. Abdul Rahman Thorat,Male,Professor,PhD,7,Banking & Finance,1192000,10,1,5,2019,Permanent
FAC00379,COL0072,Manisha Pawar,Female,Assistant Professor,MTech,7,Business Administration,459000,1,2,1,2019,Contractual
FAC00380,COL0072,Digambar Phadke,Male,Assistant Professor,MTech,5,Accountancy,447000,0,2,1,2021,Contractual
FAC00381,COL0073,Nanda Kale,Female,Associate Professor,ME,17,Obstetrics & Gynaecological Nursing,1249000,6,2,0,2009,Permanent
FAC00382,COL0073,Dr. Fatima Sheikh Kulkarni,Female,Assistant Professor,PhD,9,Child Health Nursing,807000,2,0,3,2017,Contractual
FAC00383,COL0074,Dr. Vandana Chougule,Female,Professor,PhD,17,Civil Engineering,1662000,20,2,5,2009,Permanent
FAC00384,COL0074,Meena Karve,Female,Assistant Professor,ME,9,Mechanical Engineering,690000,1,0,1,2017,Contractual
FAC00385,COL0075,Amol Karve,Male,Assistant Professor,MTech,8,English,474000,2,0,1,2018,Contractual
FAC00386,COL0075,Madhav Marathe,Male,Assistant Professor,BE,9,Chemistry,424000,0,0,0,2017,Visiting
FAC00387,COL0075,Dr. Shabana Khan,Female,Associate Professor,PhD,16,Economics,816000,4,0,4,2010,Permanent
FAC00388,COL0075,Dr. Madhuri Patil,Female,Professor,PhD,29,Commerce,1474000,23,0,5,1997,Permanent
FAC00389,COL0075,Ramesh Thorat,Male,Assistant Professor,BE,6,Economics,405000,0,0,2,2020,Permanent
FAC00390,COL0075,Sarika Rao,Female,Assistant Professor,MTech,7,Mathematics,463000,1,1,2,2019,Permanent
FAC00391,COL0075,Vijay Kulkarni,Male,Assistant Professor,ME,2,Economics,471000,0,0,0,2024,Permanent
FAC00392,COL0076,Deepak Verma,Male,Assistant Professor,MTech,10,Commerce,441000,2,0,2,2016,Permanent
FAC00393,COL0076,Dr. Nirmala More,Female,Assistant Professor,PhD,10,Economics,552000,3,1,1,2016,Contractual
FAC00394,COL0076,Dr. Vinod Thorat,Male,Assistant Professor,PhD,4,English,514000,1,0,1,2022,Contractual
FAC00395,COL0077,Dr. Anand Deshmukh,Male,Associate Professor,PhD,12,Commerce,868000,4,2,1,2014,Permanent
FAC00396,COL0077,Milind Salunkhe,Male,Assistant Professor,ME,8,Chemistry,470000,0,1,2,2018,Contractual
FAC00397,COL0077,Nasreen Naik,Female,Assistant Professor,BE,10,English,447000,0,0,0,2016,Permanent
FAC00398,COL0077,Sarika Reddy,Female,Assistant Professor,MTech,6,Chemistry,472000,1,0,1,2020,Contractual
FAC00399,COL0077,Dr. Girish Ansari,Male,Professor,PhD,33,Chemistry,1450000,15,3,6,1993,Permanent
FAC00400,COL0078,Kalpana Mahajan,Female,Assistant Professor,ME,10,Botany,463000,1,1,0,2016,Contractual
FAC00401,COL0078,Mohammed Iqbal Singh,Male,Assistant Professor,ME,5,Physics,433000,1,0,0,2021,Contractual
FAC00402,COL0078,Dilip Bhosale,Male,Assistant Professor,ME,4,Botany,474000,0,0,0,2022,Permanent
FAC00403,COL0078,Ramesh Kelkar,Male,Assistant Professor,ME,2,Botany,464000,1,0,1,2024,Permanent
FAC00404,COL0078,Dr. Chandrakala Mahajan,Female,Assistant Professor,PhD,3,Mathematics,447000,2,1,0,2023,Permanent
FAC00405,COL0078,Hemant Pawar,Male,Professor,ME,31,Chemistry,1323000,2,2,5,1995,Permanent
FAC00406,COL0079,Ganesh Gupta,Male,Assistant Professor,BE,4,Economics,430000,0,0,0,2022,Permanent
FAC00407,COL0079,Dr. Ravindra Rane,Male,Assistant Professor,PhD,8,English,503000,1,3,2,2018,Permanent
FAC00408,COL0080,Sharad Bhagat,Male,Assistant Professor,BE,3,Botany,670000,0,0,0,2023,Permanent
FAC00409,COL0080,Dr. Ravindra Bhagat,Male,Assistant Professor,PhD,8,Computer Science,733000,2,1,2,2018,Visiting
FAC00410,COL0081,Smita Singh,Female,Assistant Professor,ME,7,English,494000,0,0,0,2019,Contractual
FAC00411,COL0081,Kalpana Sayyed,Female,Assistant Professor,BE,3,English,392000,0,0,0,2023,Permanent
FAC00412,COL0081,Ganesh Sayyed,Male,Assistant Professor,ME,1,Physics,406000,0,0,0,2025,Permanent
FAC00413,COL0081,Prof. Bhalchandra Mane,Male,Assistant Professor,MTech,1,Computer Science,401000,1,1,2,2025,Visiting
FAC00414,COL0081,Pramod Sayyed,Male,Assistant Professor,ME,4,Chemistry,452000,1,1,0,2022,Visiting
FAC00415,COL0081,Dr. Kishor Pandey,Male,Assistant Professor,PhD,4,Commerce,508000,2,1,2,2022,Visiting
FAC00416,COL0081,Kavita Kadam,Female,Assistant Professor,BE,6,Mathematics,389000,0,1,0,2020,Permanent
FAC00417,COL0081,Dr. Ashok More,Male,Associate Professor,PhD,9,Mathematics,774000,7,1,1,2017,Permanent
FAC00418,COL0081,Vasant Khan,Male,Assistant Professor,BE,2,English,386000,0,0,0,2024,Contractual
FAC00419,COL0081,Anita Bhosale,Female,Assistant Professor,MTech,10,Mathematics,479000,0,2,0,2016,Permanent
FAC00420,COL0081,Dr. Nasreen Joshi,Female,HOD,PhD,32,Marathi,1658000,16,1,6,1994,Permanent
FAC00421,COL0081,Archana Dixit,Female,Assistant Professor,ME,8,Commerce,493000,0,1,0,2018,Permanent
FAC00422,COL0081,Dr. Chandrakant Khan,Male,Professor,PhD,15,Economics,1297000,13,1,3,2011,Permanent
